,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,SrcState_F,DstState_F,SrcState_S,DstState_S,SrcState_P,DstState_P,SrcState_A,DstState_A,SrcState_R,DstState_R,SrcState_C,DstState_C,SrcState_E,DstState_E,->,>,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,n_actions,Label
10,1.0,0.0,2.999694,0.0,0.0,0.0,156.0,2.0,4.0,158.0,52.67203921466656,39.5,1.3334693472067485,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,adversarial
11,1.0,0.0,13.012997,0.0,0.0,0.0,204.0,0.0,3.0,204.0,15.676634675317299,68.0,0.23053874522525442,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,adversarial
12,1.0,0.0,11.013013,0.0,0.0,0.0,204.0,0.0,3.0,204.0,18.523541196219416,68.0,0.272405017591462,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,adversarial
13,1.0,0.0,9.012971,0.0,0.0,0.0,234.0,0.0,5.0,234.0,25.96258214965964,46.8,0.5547560288388812,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,adversarial
14,1.0,0.0,11.013013,0.0,0.0,0.0,204.0,0.0,3.0,204.0,18.523541196219416,68.0,0.272405017591462,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,adversarial
15,1.0,0.0,9.012979,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.634025886446647,68.0,0.3328533218595095,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
16,1.0,0.0,9.012961,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.63407108940114,68.0,0.3328539866088403,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
17,1.0,0.0,9.012915,0.0,0.0,0.0,192.0,2.0,3.0,194.0,21.52466765746709,64.66666666666667,0.33285568542474886,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,adversarial
18,1.0,0.0,9.012953999999999,0.0,0.0,0.0,234.0,0.0,5.0,234.0,25.962631119608513,46.8,0.5547570752053101,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,adversarial
19,1.0,0.0,9.012869,0.0,0.0,0.0,210.0,2.0,5.0,212.0,23.521921820898537,42.4,0.5547623070966636,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,adversarial
20,1.0,0.0,11.012958,0.0,0.0,0.0,204.0,0.0,3.0,204.0,18.523633704950115,68.0,0.2724063780139723,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,adversarial
21,1.0,0.0,0.440475,0.0,0.0,0.0,587.0,4417.0,14.0,5004.0,11360.463136386856,357.42857142857144,31.783869686134288,0.13289563051845144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
22,1.0,0.0,0.44000900000000004,0.0,0.0,0.0,587.0,4397.0,14.0,4984.0,11327.041037796953,356.0,31.81753100504762,0.13350011371389583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
23,1.0,0.0,6.931012,0.0,0.0,0.0,188.0,2.0,8.0,190.0,27.413024245232876,23.75,1.154232599799279,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,adversarial
24,1.0,0.0,2.9307830000000004,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.22809638243431,78.0,0.6824114920824912,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
25,1.0,0.0,4.930522,0.0,0.0,0.0,164.0,0.0,2.0,164.0,33.26219820132635,82.0,0.40563656343080917,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,adversarial
26,1.0,0.0,2.9303060000000003,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.236760938959954,78.0,0.6825225761405123,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
27,1.0,0.0,2.930015,0.0,0.0,0.0,138.0,2.0,2.0,140.0,47.7813253515767,70.0,0.6825903621653814,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,adversarial
28,1.0,0.0,2.929706,0.0,0.0,0.0,232.0,2.0,10.0,234.0,79.87149563812888,23.4,3.413311779407217,116.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,adversarial
29,1.0,0.0,2.929608,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.249444976938896,78.0,0.6826851920120371,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
30,1.0,0.0,2.929266,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.25566199860306,78.0,0.682764897417988,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
31,1.0,0.0,2.929025,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.260043871254084,78.0,0.6828210752724883,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
32,1.0,0.0,2.928766,0.0,0.0,0.0,128.0,2.0,2.0,130.0,44.38729485387361,65.0,0.6828814592903633,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,adversarial
33,1.0,0.0,9.013152,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.633591445034988,68.0,0.33284693301522045,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
34,1.0,0.0,9.013207000000001,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.63345333131703,68.0,0.3328449019311328,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
35,1.0,0.0,9.013214,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.633435753328392,68.0,0.3328446434312999,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
36,1.0,0.0,11.013196,0.0,0.0,0.0,234.0,0.0,5.0,234.0,21.247238313020127,46.8,0.45400081865427616,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,adversarial
37,1.0,0.0,9.013187,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.633503554292172,68.0,0.33284564050429666,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
38,1.0,0.0,9.013192,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.633490998527492,68.0,0.3328454558606984,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
39,1.0,0.0,11.01318,0.0,0.0,0.0,204.0,0.0,3.0,204.0,18.523260311735573,68.0,0.27240088693728787,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,adversarial
40,1.0,0.0,9.013233999999999,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.858218038053824,62.666666666666664,0.33284390486256105,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
41,1.0,0.0,9.013194,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.63348597622552,68.0,0.3328453820033165,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
42,1.0,0.0,9.013193,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.63348848737623,68.0,0.33284541893200337,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
43,1.0,0.0,0.056839,0.0,0.0,0.0,184.0,62.0,4.0,246.0,4328.014215591407,61.5,70.37421488766516,2.967741935483871,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
44,1.0,0.0,0.389802,0.0,0.0,0.0,587.0,4397.0,14.0,4984.0,12785.978522429337,356.0,35.91567000682398,0.13350011371389583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
45,1.0,0.0,2.911222,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.585745092610594,78.0,0.6869967319565461,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
46,1.0,0.0,4.911178,0.0,0.0,0.0,236.0,0.0,6.0,236.0,48.05364415624928,39.333333333333336,1.2217028175317612,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,adversarial
47,1.0,0.0,2.911022,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.58942666870948,78.0,0.6870439316501215,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
48,1.0,0.0,2.910952,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.590715339861326,78.0,0.6870604530751452,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
49,1.0,0.0,2.910898,0.0,0.0,0.0,130.0,2.0,2.0,132.0,45.34683111534654,66.0,0.6870731987173717,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,adversarial
50,1.0,0.0,2.910768,0.0,0.0,0.0,126.0,2.0,2.0,128.0,43.97464861507341,64.0,0.6871038846105221,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
51,1.0,0.0,2.910625,0.0,0.0,0.0,150.0,2.0,2.0,152.0,52.22246081168134,76.0,0.687137642258965,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,adversarial
52,1.0,0.0,6.9105,0.0,0.0,0.0,220.0,0.0,4.0,220.0,31.835612473771796,55.0,0.5788293177049417,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,adversarial
53,1.0,0.0,2.910461,0.0,0.0,0.0,154.0,2.0,2.0,156.0,53.59975618982697,78.0,0.6871763614080381,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
54,1.0,0.0,2.910308,0.0,0.0,0.0,156.0,0.0,2.0,156.0,53.602574023093084,78.0,0.6872124874755524,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
55,1.0,0.0,9.012821,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.634422674099483,68.0,0.33285915697205126,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
56,1.0,0.0,9.012887,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.85902108835937,62.666666666666664,0.3328567194950963,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
57,1.0,0.0,9.012955999999999,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.634083645809437,68.0,0.3328541712619035,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
58,1.0,0.0,11.013008000000001,0.0,0.0,0.0,204.0,0.0,3.0,204.0,18.523549606065842,68.0,0.27240514126567417,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,adversarial
59,1.0,0.0,9.013066,0.0,0.0,0.0,198.0,2.0,3.0,200.0,22.190007262789376,66.66666666666667,0.33285010894184064,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,adversarial
60,1.0,0.0,9.013022,0.0,0.0,0.0,188.0,2.0,3.0,190.0,21.080609811004567,63.333333333333336,0.33285173385796685,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
61,1.0,0.0,9.013067999999999,0.0,0.0,0.0,204.0,0.0,3.0,204.0,22.633802385602774,68.0,0.33285003508239375,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,adversarial
62,1.0,0.0,11.013187,0.0,0.0,0.0,262.0,0.0,9.0,262.0,23.789662338431192,29.11111111111111,0.8172021413964913,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,adversarial
63,1.0,0.0,9.01319,0.0,0.0,0.0,192.0,2.0,3.0,194.0,21.524010921771314,64.66666666666667,0.33284552971811315,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,adversarial
64,1.0,0.0,9.013247,0.0,0.0,0.0,192.0,2.0,3.0,194.0,21.523874803386615,64.66666666666667,0.3328434247946384,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,adversarial
65,1.0,0.0,0.071988,0.0,0.0,0.0,184.0,62.0,4.0,246.0,3417.2362060343394,61.5,55.56481635828194,2.967741935483871,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
66,1.0,0.0,0.41737399999999997,0.0,0.0,0.0,587.0,4402.0,14.0,4989.0,11953.308064230163,356.35714285714283,33.54305730591748,0.13334847796456156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
67,1.0,0.0,2.987089,0.0,0.0,0.0,130.0,2.0,2.0,132.0,44.19017980381569,66.0,0.6695481788456922,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,adversarial
68,1.0,0.0,2.9868509999999997,0.0,0.0,0.0,156.0,0.0,2.0,156.0,52.228919353526514,78.0,0.6696015301734168,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
69,1.0,0.0,10.98649,0.0,0.0,0.0,222.0,0.0,4.0,222.0,20.206635604273977,55.5,0.3640835244013329,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,adversarial
70,1.0,0.0,2.986364,0.0,0.0,0.0,156.0,0.0,2.0,156.0,52.23743656165156,78.0,0.669710725149379,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
71,1.0,0.0,4.986263,0.0,0.0,0.0,144.0,2.0,2.0,146.0,29.2804450948536,73.0,0.40110198760073423,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,adversarial
72,1.0,0.0,4.986062,0.0,0.0,0.0,216.0,0.0,4.0,216.0,43.320760953233226,54.0,0.8022363139487635,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,adversarial
73,1.0,0.0,2.985955,0.0,0.0,0.0,124.0,2.0,2.0,126.0,42.19755488612521,63.0,0.6698024585099239,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
74,1.0,0.0,2.985703,0.0,0.0,0.0,156.0,0.0,2.0,156.0,52.249001323976294,78.0,0.6698589913330294,1228.6491319186825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,adversarial
75,1.0,0.0,4.985507,0.0,0.0,0.0,156.0,2.0,2.0,158.0,31.69186203128388,79.0,0.40116281052258074,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,adversarial
