,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,SrcState_F,DstState_F,SrcState_S,DstState_S,SrcState_P,DstState_P,SrcState_A,DstState_A,SrcState_R,DstState_R,SrcState_C,DstState_C,SrcState_E,DstState_E,->,>,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,n_actions,Label
50,1.0,0.0,9.013036,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.858676255148655,62.666666666666664,0.33285121683747854,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
51,1.0,0.0,9.01319,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.85831986233509,62.666666666666664,0.33284552971811315,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
52,1.0,0.0,9.00639,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.87406830039561,62.666666666666664,0.333096834580781,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
53,1.0,0.0,3.315307,0.0,0.0,0.0,607.0,464.0,11.0,1071.0,323.0470059032241,97.36363636363636,3.3179431045149066,1.3081896551724137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
54,1.0,0.0,2.941076,0.0,0.0,0.0,124.0,2.0,2.0,126.0,42.84146346439195,63.0,0.680023229593523,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
55,1.0,0.0,0.324867,0.0,0.0,0.0,763.0,545.0,10.0,1308.0,4026.263055342648,130.8,30.781827640234308,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
56,1.0,0.0,1.360882,0.0,0.0,0.0,186.0,182.0,6.0,368.0,270.41286459810624,61.333333333333336,4.40890540105608,1.021978021978022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
57,1.0,0.0,3.003704,0.0,0.0,0.0,124.0,2.0,2.0,126.0,41.94820794592277,63.0,0.6658445705702026,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
58,1.0,0.0,8.877415,0.0,0.0,0.0,188.0,36.0,3.0,224.0,25.232570517431032,74.66666666666667,0.33793621228702275,5.222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,adversarial
59,1.0,0.0,4.874175,0.0,0.0,0.0,1014.0,560.0,11.0,1574.0,322.92644396231157,143.0909090909091,2.2567921750860402,1.8107142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
60,1.0,0.0,0.324835,0.0,0.0,0.0,769.0,543.0,10.0,1312.0,4038.973632767405,131.2,30.784860005849126,1.416206261510129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
61,1.0,0.0,0.349635,0.0,0.0,0.0,545.0,464.0,10.0,1009.0,2885.8666895476713,100.9,28.601255595120627,1.1745689655172413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
62,1.0,0.0,2.9629790000000003,0.0,0.0,0.0,124.0,2.0,2.0,126.0,42.52476983468327,63.0,0.674996346582274,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
63,1.0,0.0,2.9733549999999997,0.0,0.0,0.0,124.0,2.0,2.0,126.0,42.37637281791108,63.0,0.672640838379541,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
64,1.0,0.0,2.984117,0.0,0.0,0.0,124.0,2.0,2.0,126.0,42.223545524521995,63.0,0.670215008325746,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
65,1.0,0.0,3.357534,0.0,0.0,0.0,667.0,524.0,13.0,1191.0,354.7246282539507,91.61538461538461,3.871889309237077,1.2729007633587786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
66,1.0,0.0,1.047492,0.0,0.0,0.0,186.0,182.0,6.0,368.0,351.31533224120085,61.333333333333336,5.72796737349784,1.021978021978022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
67,1.0,0.0,2.9442009999999996,0.0,0.0,0.0,124.0,2.0,2.0,126.0,42.7959911704398,63.0,0.679301447149838,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
68,1.0,0.0,2.954093,0.0,0.0,0.0,126.0,0.0,2.0,126.0,42.65268561280908,63.0,0.6770267557588743,4390.805939580133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
69,1.0,0.0,2.963756,0.0,0.0,0.0,124.0,2.0,4.0,126.0,42.51362122927798,31.5,1.349638769183428,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,adversarial
70,1.0,0.0,0.40310300000000004,0.0,0.0,0.0,545.0,464.0,10.0,1009.0,2503.0823387570917,100.9,24.807555389069293,1.1745689655172413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
71,1.0,0.0,2.9744770000000003,0.0,0.0,0.0,124.0,2.0,2.0,126.0,42.360388061497865,63.0,0.6723871120872678,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
72,1.0,0.0,4.9837620000000005,0.0,0.0,0.0,124.0,2.0,2.0,126.0,25.282106167991167,63.0,0.4013032725077963,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,adversarial
73,1.0,0.0,1.348227,0.0,0.0,0.0,186.0,182.0,6.0,368.0,272.951068328998,61.333333333333336,4.450289157538011,1.021978021978022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
74,1.0,0.0,0.4259020000000001,0.0,0.0,0.0,564.0,560.0,10.0,1124.0,2639.104770581025,112.4,23.479579809439723,1.0071428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
