,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,SrcState_F,DstState_F,SrcState_S,DstState_S,SrcState_P,DstState_P,SrcState_A,DstState_A,SrcState_R,DstState_R,SrcState_C,DstState_C,SrcState_E,DstState_E,->,>,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,n_actions,Label
42,1.0,0.0,9.013193,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.85831291973888,62.666666666666664,0.33284541893200337,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
43,1.0,0.0,0.056839,0.0,0.0,0.0,182.0,64.0,4.0,246.0,4328.014215591407,61.5,70.37421488766516,2.84375,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
44,1.0,0.0,2.389802,0.0,0.0,0.0,587.0,4395.0,20.0,4982.0,2084.6915351146245,249.1,8.368894159432456,0.13356086461888508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,adversarial
45,1.0,0.0,2.911222,0.0,0.0,0.0,124.0,2.0,4.0,126.0,43.2807941132624,31.5,1.3739934639130922,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
46,1.0,0.0,2.911178,0.0,0.0,0.0,126.0,2.0,2.0,128.0,43.96845538129239,64.0,0.6870071153326935,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
47,1.0,0.0,2.911022,0.0,0.0,0.0,126.0,2.0,2.0,128.0,43.97081162560777,64.0,0.6870439316501215,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
48,1.0,0.0,2.910952,0.0,0.0,0.0,126.0,2.0,2.0,128.0,43.97186899680929,64.0,0.6870604530751452,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
49,1.0,0.0,2.910898,0.0,0.0,0.0,124.0,4.0,2.0,128.0,43.97268471791179,64.0,0.6870731987173717,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
50,1.0,0.0,2.910768,0.0,0.0,0.0,124.0,2.0,4.0,126.0,43.28754473046289,31.5,1.3742077692210442,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
51,1.0,0.0,2.910625,0.0,0.0,0.0,124.0,2.0,4.0,126.0,43.28967146231479,31.5,1.37427528451793,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
52,1.0,0.0,2.9105,0.0,0.0,0.0,124.0,2.0,4.0,126.0,43.29153066483422,31.5,1.3743343068201341,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
53,1.0,0.0,2.910461,0.0,0.0,0.0,124.0,2.0,4.0,126.0,43.2921107687064,31.5,1.3743527228160761,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
54,1.0,0.0,2.910308,0.0,0.0,0.0,124.0,2.0,4.0,126.0,43.2943867109598,31.5,1.3744249749511048,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
55,1.0,0.0,9.012821,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.85917383691521,62.666666666666664,0.33285915697205126,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
56,1.0,0.0,9.012887,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.85902108835937,62.666666666666664,0.3328567194950963,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
57,1.0,0.0,9.012955999999999,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.858861399079284,62.666666666666664,0.3328541712619035,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
58,1.0,0.0,9.013008000000001,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.85874105515051,62.666666666666664,0.3328522508800613,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
59,1.0,0.0,9.013066,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.858606827022015,62.666666666666664,0.33285010894184064,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
60,1.0,0.0,9.013022,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.858708655099257,62.666666666666664,0.33285173385796685,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
61,1.0,0.0,9.013067999999999,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.858602198496676,62.666666666666664,0.33285003508239375,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
62,1.0,0.0,9.013187,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.858326804935924,62.666666666666664,0.33284564050429666,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
63,1.0,0.0,9.01319,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.85831986233509,62.666666666666664,0.33284552971811315,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
64,1.0,0.0,9.013247,0.0,0.0,0.0,186.0,2.0,3.0,188.0,20.85818795379734,62.666666666666664,0.3328434247946384,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adversarial
65,1.0,0.0,0.071988,0.0,0.0,0.0,182.0,64.0,4.0,246.0,3417.2362060343394,61.5,55.56481635828194,2.84375,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,adversarial
66,1.0,0.0,2.417374,0.0,0.0,0.0,587.0,4400.0,22.0,4987.0,2062.9823932912323,226.6818181818182,9.10078457036437,0.13340909090909092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,adversarial
67,1.0,0.0,2.987089,0.0,0.0,0.0,124.0,2.0,4.0,126.0,42.18153526727861,31.5,1.3390963576913844,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
68,1.0,0.0,2.9868509999999997,0.0,0.0,0.0,124.0,2.0,4.0,126.0,42.18489640092526,31.5,1.3392030603468337,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
69,1.0,0.0,2.9864900000000003,0.0,0.0,0.0,124.0,2.0,4.0,126.0,42.18999561357982,31.5,1.339364940113645,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
70,1.0,0.0,2.986364,0.0,0.0,0.0,124.0,2.0,4.0,126.0,42.19177568441088,31.5,1.339421450298758,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
71,1.0,0.0,2.986263,0.0,0.0,0.0,126.0,2.0,2.0,128.0,42.86293605084348,64.0,0.6697333757944294,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
72,1.0,0.0,2.986062,0.0,0.0,0.0,124.0,2.0,4.0,126.0,42.19604281491811,31.5,1.3395569147593052,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
73,1.0,0.0,2.985955,0.0,0.0,0.0,126.0,2.0,2.0,128.0,42.86735734463513,64.0,0.6698024585099239,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
74,1.0,0.0,2.985703,0.0,0.0,0.0,124.0,2.0,4.0,126.0,42.20111645398085,31.5,1.3397179826660588,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
75,1.0,0.0,2.985507,0.0,0.0,0.0,124.0,2.0,4.0,126.0,42.20388697799067,31.5,1.3398059358092276,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,adversarial
